,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
5085,51.0,unemployed,married,basic.9y,unknown,no,no,telephone,may,fri,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35082,29.0,admin.,single,high.school,no,yes,no,cellular,may,fri,2.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
25637,30.0,entrepreneur,single,university.degree,no,yes,no,cellular,nov,wed,3.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
29379,50.0,management,married,basic.6y,no,no,no,cellular,apr,fri,4.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
35834,45.0,admin.,single,university.degree,no,no,no,cellular,may,fri,1.0,3.0,1.0,success,-1.8,92.893,-46.2,1.259,5099.1,yes
40165,23.0,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,4.0,999.0,1.0,failure,-1.7,94.215,-40.3,0.846,4991.6,yes
1527,33.0,services,single,basic.6y,unknown,no,no,telephone,may,thu,7.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
38330,39.0,technician,married,university.degree,no,no,no,cellular,oct,fri,1.0,6.0,1.0,success,-3.4,92.431,-26.9,0.7390000000000001,5017.5,yes
37658,37.0,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1.0,999.0,2.0,failure,-2.9,92.201,-31.4,0.8590000000000001,5076.2,yes
22886,44.0,blue-collar,married,basic.4y,no,no,no,cellular,aug,mon,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
32768,27.0,unknown,single,high.school,unknown,yes,yes,cellular,may,mon,1.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
25385,35.0,admin.,single,university.degree,no,no,no,cellular,nov,tue,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
34549,27.0,admin.,single,university.degree,no,yes,no,cellular,may,thu,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29346,45.0,admin.,married,high.school,no,yes,yes,cellular,apr,fri,3.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
22060,48.0,services,married,high.school,no,yes,no,cellular,aug,wed,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
37486,38.0,management,married,university.degree,no,yes,no,cellular,aug,thu,2.0,999.0,0.0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
3584,25.0,housemaid,single,basic.9y,no,no,no,telephone,may,fri,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
40475,41.0,admin.,married,university.degree,no,yes,no,telephone,aug,thu,1.0,9.0,3.0,failure,-1.7,94.027,-38.3,0.899,4991.6,yes
29384,45.0,services,single,unknown,no,no,no,telephone,apr,fri,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
33926,29.0,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
38288,74.0,retired,married,unknown,no,yes,yes,cellular,oct,wed,1.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,yes
14884,33.0,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,11.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
8627,31.0,admin.,married,high.school,no,unknown,unknown,telephone,jun,wed,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
27742,38.0,technician,married,professional.course,no,yes,yes,cellular,mar,thu,2.0,999.0,0.0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,yes
28323,42.0,blue-collar,married,basic.6y,no,yes,yes,cellular,apr,wed,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
12506,29.0,services,married,high.school,no,yes,no,cellular,jul,mon,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
25078,37.0,retired,divorced,basic.9y,unknown,no,no,cellular,nov,tue,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
478,57.0,retired,married,university.degree,no,no,no,telephone,may,tue,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
4982,44.0,blue-collar,divorced,unknown,no,yes,yes,telephone,may,wed,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,yes
20733,50.0,services,married,high.school,no,yes,no,cellular,aug,wed,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
24406,54.0,technician,married,university.degree,no,unknown,unknown,cellular,nov,mon,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
36715,45.0,admin.,married,unknown,no,no,no,cellular,jun,fri,2.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
39166,34.0,technician,single,university.degree,no,yes,no,cellular,mar,thu,2.0,999.0,0.0,nonexistent,-1.8,93.369,-34.8,0.654,5008.7,yes
26359,32.0,unemployed,married,high.school,no,yes,no,cellular,nov,thu,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,yes
37251,36.0,services,married,basic.9y,no,yes,no,cellular,aug,fri,1.0,4.0,1.0,success,-2.9,92.201,-31.4,0.8809999999999999,5076.2,yes
7991,52.0,admin.,divorced,university.degree,no,no,no,telephone,jun,mon,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
3323,45.0,admin.,married,basic.9y,unknown,yes,no,telephone,may,thu,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
20324,55.0,blue-collar,married,basic.6y,no,yes,yes,cellular,aug,mon,4.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
37551,61.0,management,married,university.degree,no,yes,no,cellular,aug,fri,2.0,4.0,2.0,success,-2.9,92.201,-31.4,0.8690000000000001,5076.2,yes
33704,43.0,technician,single,high.school,no,yes,yes,cellular,may,wed,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
13542,32.0,technician,married,professional.course,no,yes,no,cellular,jul,thu,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
39485,57.0,housemaid,married,basic.4y,no,yes,no,telephone,apr,wed,3.0,999.0,1.0,failure,-1.8,93.749,-34.6,0.642,5008.7,yes
13161,51.0,management,married,university.degree,no,yes,no,cellular,jul,wed,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
36838,29.0,admin.,single,high.school,no,yes,yes,cellular,jun,mon,2.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
22840,32.0,technician,single,high.school,no,yes,no,cellular,aug,mon,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
38448,21.0,student,single,high.school,no,yes,no,cellular,oct,fri,1.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,yes
36085,25.0,admin.,single,university.degree,no,yes,no,cellular,may,tue,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
5153,47.0,management,divorced,university.degree,no,yes,no,telephone,may,fri,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
17302,42.0,management,married,high.school,no,yes,no,cellular,jul,fri,3.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
6563,32.0,technician,single,high.school,no,yes,no,telephone,may,wed,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32573,32.0,blue-collar,single,high.school,no,no,no,cellular,may,mon,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
28338,40.0,admin.,divorced,university.degree,no,no,no,cellular,apr,wed,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
27154,50.0,technician,married,basic.9y,no,no,no,cellular,nov,fri,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
3633,35.0,admin.,divorced,university.degree,no,yes,no,telephone,may,fri,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
24364,43.0,technician,married,professional.course,no,yes,no,cellular,nov,mon,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
36034,28.0,technician,single,university.degree,no,yes,no,cellular,may,tue,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
14879,26.0,technician,married,basic.9y,unknown,yes,no,telephone,jul,wed,6.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
36495,28.0,technician,single,professional.course,no,no,no,cellular,jun,wed,1.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
21036,35.0,technician,single,professional.course,no,yes,yes,cellular,aug,thu,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
5940,31.0,admin.,married,high.school,unknown,no,no,telephone,may,tue,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30740,34.0,blue-collar,married,unknown,no,yes,no,cellular,may,tue,1.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.344,5099.1,no
40823,33.0,technician,single,professional.course,no,yes,no,cellular,sep,fri,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
28856,44.0,blue-collar,married,basic.6y,no,yes,no,cellular,apr,thu,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
29787,41.0,technician,married,professional.course,no,yes,yes,cellular,apr,mon,3.0,999.0,1.0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
39718,24.0,unemployed,single,high.school,no,no,yes,cellular,may,mon,2.0,999.0,0.0,nonexistent,-1.8,93.876,-40.0,0.6970000000000001,5008.7,yes
36666,24.0,admin.,single,university.degree,no,no,no,cellular,jun,fri,2.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
17812,29.0,services,divorced,high.school,unknown,no,no,cellular,jul,tue,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
25570,56.0,self-employed,married,university.degree,no,yes,no,cellular,nov,wed,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
15880,32.0,technician,single,high.school,no,no,no,cellular,jul,mon,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
30191,38.0,technician,married,professional.course,no,yes,no,cellular,apr,thu,1.0,999.0,1.0,failure,-1.8,93.075,-47.1,1.365,5099.1,no
16151,58.0,retired,married,basic.4y,no,yes,no,cellular,jul,tue,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31936,34.0,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
12867,30.0,unemployed,single,basic.4y,unknown,no,yes,cellular,jul,tue,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
16019,29.0,technician,married,professional.course,no,yes,yes,cellular,jul,tue,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32985,42.0,entrepreneur,married,basic.4y,unknown,no,no,cellular,may,mon,2.0,999.0,1.0,failure,-1.8,92.893,-46.2,,5099.1,no
29826,35.0,admin.,divorced,university.degree,no,yes,yes,cellular,apr,mon,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
2551,35.0,services,married,high.school,no,yes,no,telephone,may,tue,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
34425,33.0,management,married,professional.course,no,no,no,cellular,may,thu,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
29655,34.0,technician,married,basic.9y,no,yes,no,cellular,apr,mon,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
14050,41.0,self-employed,divorced,professional.course,no,no,no,cellular,jul,fri,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
39603,37.0,technician,married,university.degree,no,yes,no,cellular,may,thu,1.0,2.0,4.0,success,-1.8,93.876,-40.0,0.677,5008.7,yes
39011,86.0,retired,married,professional.course,no,no,no,telephone,dec,wed,2.0,999.0,0.0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,yes
36542,42.0,self-employed,married,university.degree,no,yes,no,cellular,jun,wed,1.0,3.0,1.0,success,-2.9,92.963,-40.8,1.26,5076.2,yes
27104,37.0,technician,divorced,high.school,no,no,no,cellular,nov,fri,1.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,yes
34144,28.0,services,single,high.school,no,no,no,cellular,may,wed,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
34307,26.0,management,married,university.degree,no,no,no,cellular,may,thu,4.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36994,33.0,admin.,single,university.degree,no,no,no,cellular,jul,fri,1.0,999.0,0.0,nonexistent,-2.9,92.469,-33.6,1.0590000000000002,5076.2,yes
29027,57.0,admin.,divorced,high.school,no,yes,no,cellular,apr,fri,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
30730,49.0,blue-collar,married,professional.course,no,yes,yes,cellular,may,tue,1.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.344,5099.1,no
22714,35.0,management,married,university.degree,no,no,yes,cellular,aug,fri,5.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
7302,53.0,retired,married,basic.4y,no,no,no,telephone,may,thu,23.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
19954,41.0,technician,divorced,university.degree,no,no,no,cellular,aug,fri,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
41137,42.0,admin.,married,university.degree,no,yes,no,cellular,nov,thu,3.0,999.0,1.0,failure,-1.1,94.767,-50.8,1.041,4963.6,no
13218,32.0,blue-collar,married,basic.4y,unknown,no,yes,telephone,jul,wed,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
32142,32.0,housemaid,married,basic.4y,no,yes,no,cellular,may,fri,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
27730,28.0,student,single,basic.9y,no,yes,no,cellular,mar,tue,1.0,999.0,0.0,nonexistent,-1.8,92.843,-50.0,1.7990000000000002,5099.1,yes
20526,31.0,technician,single,high.school,no,yes,yes,cellular,aug,tue,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
30243,36.0,technician,married,professional.course,no,yes,yes,cellular,apr,thu,2.0,2.0,2.0,success,-1.8,93.075,-47.1,1.365,5099.1,yes
14789,45.0,unknown,unknown,unknown,no,yes,no,cellular,jul,wed,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
4787,30.0,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
36624,34.0,technician,married,professional.course,no,no,no,cellular,jun,thu,1.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
40262,84.0,retired,divorced,basic.4y,no,yes,yes,cellular,jul,tue,1.0,3.0,2.0,success,-1.7,94.215,-40.3,0.893,4991.6,yes
22572,48.0,admin.,married,university.degree,no,yes,no,cellular,aug,fri,9.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
30578,35.0,housemaid,single,university.degree,no,no,yes,cellular,may,mon,4.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
18027,50.0,services,divorced,basic.6y,no,no,yes,cellular,jul,wed,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
27899,36.0,management,married,university.degree,no,no,no,cellular,mar,thu,2.0,999.0,0.0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,yes
23789,53.0,self-employed,married,university.degree,no,no,no,cellular,aug,fri,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
40295,31.0,technician,single,university.degree,no,no,no,cellular,jul,thu,4.0,999.0,1.0,failure,-1.7,94.215,-40.3,0.899,4991.6,yes
36631,30.0,admin.,single,professional.course,no,unknown,unknown,cellular,jun,thu,1.0,7.0,1.0,success,-2.9,92.963,-40.8,1.26,5076.2,yes
38779,49.0,unemployed,married,professional.course,no,yes,no,telephone,nov,thu,1.0,999.0,0.0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
12023,36.0,blue-collar,single,basic.9y,no,yes,yes,telephone,jun,thu,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,yes
33179,35.0,blue-collar,married,high.school,no,yes,no,cellular,may,tue,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
13734,38.0,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,thu,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
5818,38.0,self-employed,single,university.degree,no,no,no,telephone,may,mon,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
2351,48.0,technician,married,high.school,no,no,yes,telephone,may,tue,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
32067,30.0,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,3.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
20477,31.0,self-employed,married,university.degree,no,no,no,cellular,aug,tue,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
21681,47.0,blue-collar,married,basic.6y,no,yes,no,cellular,aug,tue,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
33511,31.0,services,single,high.school,no,yes,no,cellular,may,tue,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
4020,32.0,blue-collar,divorced,basic.9y,no,no,no,telephone,may,mon,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
40593,32.0,admin.,single,university.degree,no,no,no,cellular,sep,thu,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6,no
38486,72.0,admin.,married,university.degree,unknown,no,yes,cellular,oct,tue,1.0,6.0,1.0,success,-3.4,92.431,-26.9,0.728,5017.5,yes
24040,31.0,admin.,married,university.degree,no,yes,no,telephone,oct,mon,1.0,999.0,0.0,nonexistent,-0.1,93.798,-40.4,4.912,5195.8,yes
36526,38.0,technician,married,university.degree,no,no,no,cellular,jun,wed,1.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
28192,41.0,admin.,married,university.degree,no,no,no,cellular,apr,tue,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes
20894,50.0,technician,married,high.school,no,yes,no,cellular,aug,thu,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20911,36.0,self-employed,married,basic.9y,unknown,yes,yes,cellular,aug,thu,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
20453,51.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,tue,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
24441,34.0,blue-collar,married,basic.4y,no,yes,no,cellular,nov,mon,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
25827,30.0,admin.,married,university.degree,no,yes,no,cellular,nov,wed,5.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
39685,33.0,admin.,married,university.degree,no,yes,no,cellular,may,mon,1.0,3.0,2.0,success,-1.8,93.876,-40.0,0.685,5008.7,yes
33913,29.0,services,married,high.school,no,no,yes,cellular,may,wed,2.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
40860,32.0,admin.,single,university.degree,no,yes,no,cellular,oct,fri,1.0,999.0,3.0,failure,-1.1,94.601,-49.5,0.942,4963.6,no
38084,53.0,technician,married,professional.course,no,no,no,cellular,sep,tue,1.0,3.0,1.0,success,-3.4,92.379,-29.8,0.77,5017.5,yes
10316,56.0,services,divorced,basic.4y,no,no,no,telephone,jun,mon,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
5319,46.0,admin.,married,high.school,no,yes,no,telephone,may,fri,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30985,41.0,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,may,tue,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
27737,41.0,services,married,high.school,no,no,no,cellular,mar,wed,2.0,999.0,0.0,nonexistent,-1.8,92.843,-50.0,1.778,5099.1,yes
15911,42.0,blue-collar,married,basic.4y,no,yes,no,cellular,jul,mon,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
12139,25.0,services,married,high.school,no,yes,no,telephone,jul,tue,9.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,yes
8547,30.0,services,single,professional.course,no,no,no,telephone,jun,wed,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
32507,34.0,management,married,university.degree,no,yes,no,telephone,may,fri,3.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
323,40.0,services,married,basic.6y,unknown,no,no,telephone,may,mon,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
12878,42.0,blue-collar,married,basic.9y,no,no,no,cellular,jul,tue,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
23120,56.0,retired,married,professional.course,no,no,no,cellular,aug,tue,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
38791,66.0,retired,married,basic.4y,no,yes,yes,telephone,nov,thu,1.0,999.0,0.0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
23360,30.0,technician,married,professional.course,no,no,no,telephone,aug,wed,7.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
2257,39.0,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes
23055,55.0,technician,divorced,professional.course,unknown,yes,no,cellular,aug,tue,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
18836,41.0,technician,married,university.degree,no,yes,no,cellular,aug,mon,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
35722,36.0,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,mon,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
32970,27.0,services,married,basic.9y,no,yes,no,cellular,may,mon,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
36909,50.0,admin.,married,university.degree,no,no,no,cellular,jun,mon,1.0,3.0,1.0,success,-2.9,92.963,-40.8,1.215,5076.2,yes
25460,30.0,technician,married,professional.course,unknown,yes,no,cellular,nov,wed,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
36093,52.0,services,married,high.school,no,yes,no,telephone,may,tue,4.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
14966,29.0,self-employed,single,university.degree,no,yes,no,cellular,jul,wed,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
15172,26.0,admin.,single,high.school,unknown,yes,no,cellular,jul,thu,6.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
28321,35.0,admin.,married,high.school,no,yes,no,cellular,apr,wed,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
38870,19.0,student,single,unknown,no,yes,no,cellular,nov,mon,1.0,999.0,1.0,failure,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
18114,35.0,admin.,married,high.school,no,no,no,cellular,jul,wed,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
18989,52.0,management,married,university.degree,no,no,no,cellular,aug,mon,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,yes
156,51.0,blue-collar,married,unknown,unknown,yes,no,telephone,may,mon,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39169,34.0,technician,single,university.degree,no,no,no,cellular,mar,thu,1.0,999.0,2.0,failure,-1.8,93.369,-34.8,0.654,5008.7,yes
5027,37.0,services,married,high.school,no,yes,yes,telephone,may,wed,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,yes
5363,33.0,services,single,high.school,no,no,no,telephone,may,fri,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
16331,22.0,services,married,basic.9y,no,yes,no,cellular,jul,tue,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
